0.674838,0.611429,1,1,0.425653,0.413903,1,0
0.688266,0.598337,-1,1,0.450377,0.374388,1,1
0.631197,0.508538,1,1,0.42529,0.414314,1,1
0.61307,0.484367,1,1,0.437253,0.382535,1,2
0.620958,0.478828,1,1,0.425434,0.414223,1,2
0.618441,0.479164,1,1,0.437253,0.382535,1,3
0.616259,0.460701,1,1,0.425433,0.414227,1,3
0.613741,0.450126,1,1,0.437253,0.382535,1,4
0.605516,0.444252,1,1,0.425429,0.414232,1,4
0.598802,0.449119,1,1,0.437253,0.382535,1,5
0.580171,0.402457,1,1,0.425426,0.414236,1,5
0.576814,0.401953,1,1,0.437253,0.382535,1,6
0.566407,0.393729,1,1,0.425423,0.414241,1,6
0.566407,0.392889,1,1,0.437253,0.382535,1,7
0.568589,0.398596,1,1,0.425684,0.413871,4,8
0.534348,0.572656,1,1,0.434696,0.400632,1,8
0.61458,0.578363,1,1,0.425041,0.414556,1,9
0.61928,0.585748,1,1,0.432239,0.406972,1,9
0.640429,0.603708,1,1,0.425234,0.414268,1,10
0.650836,0.60203,1,1,0.430118,0.410013,1,10
0.648821,0.607904,1,1,0.425397,0.414096,1,11
0.647479,0.606561,1,1,0.42854,0.411651,1,11
0.671145,0.598001,1,1,0.425506,0.414002,1,12
0.682895,0.543786,1,1,0.427466,0.412577,1,12
0.644625,0.457847,1,1,0.425575,0.413948,1,13
0.614244,0.440894,1,1,0.426773,0.413113,1,13
0.605684,0.440055,1,1,0.425618,0.413916,1,14
0.598131,0.440391,1,1,0.426341,0.413426,1,14
0.588228,0.432838,1,1,0.425645,0.413898,1,15
0.578996,0.392218,1,1,0.425684,0.413871,4,15
0.556001,0.375433,1,1,0.434696,0.400632,4,16
0.537873,0.350759,1,1,0.425684,0.413871,4,16
0.558015,0.355291,1,-1,0.443073,0.772509,4,17
0.523103,0.447944,1,1,0.425684,0.413871,1,17
0.546266,0.410346,1,1,0.413316,0.431069,1,18
0.845877,0.640467,1,1,0.426536,0.413,1,18
0.860815,0.631235,1,1,0.433398,0.406074,1,19
0.85729,0.647517,1,1,0.425262,0.414235,1,20
0.856283,0.527169,1,1,0.425684,0.413871,4,20
1.00298,0.432838,1,1,0.434696,0.400632,4,21
0.774373,0.375937,1,1,0.425684,0.413871,4,21
0.483322,0.343878,1,1,0.425684,0.413871,1,22
0.465363,0.341192,1,1,0.413316,0.431069,1,22
0.456466,0.347906,1,1,0.426536,0.413,1,23
0.456634,0.350927,1,1,0.433398,0.406074,1,23
0.465194,0.349585,1,1,0.425262,0.414235,1,24
0.518067,0.381979,1,1,0.421171,0.417757,1,24
0.479126,0.355795,1,1,0.425924,0.413685,1,25
0.478622,0.353781,1,1,0.428203,0.41193,1,25
0.477783,0.349081,1,1,0.425555,0.413965,1,26
0.4944,0.355795,1,1,0.424343,0.414844,1,26
0.492554,0.354116,1,1,0.425752,0.413824,1,27
0.4944,0.356634,1,1,0.426394,0.413378,1,27
0.506485,0.347906,1,1,0.425684,0.413871,4,28
0.487519,0.338506,1,1,0.434696,0.400632,4,28
0.458145,0.330785,1,1,0.425684,0.413871,1,29
0.444046,0.333639,1,1,0.413316,0.431069,1,29
0.456466,0.393897,1,1,0.426536,0.413,1,30
0.613741,0.516258,1,1,0.433398,0.406074,1,30
0.625994,0.4795,1,1,0.425262,0.414235,1,31
0.445556,0.401114,1,1,0.421171,0.417757,1,32
0.47023,0.422431,1,1,0.425924,0.413685,1,32
0.56775,0.501152,1,1,0.428203,0.41193,1,33
0.585374,0.599008,1,1,0.425555,0.413965,1,33
0.591417,0.570474,1,1,0.424343,0.414844,1,34
0.594103,0.667491,1,1,0.425752,0.413824,1,34
0.551133,0.394233,1,1,0.426394,0.413378,1,35
0.612062,0.462379,1,1,0.425649,0.413895,1,35
0.644625,0.460533,1,1,0.425315,0.414121,1,36
0.649157,0.483528,1,1,0.425703,0.413859,1,36
0.662249,0.566278,1,1,0.425876,0.413744,1,37
0.807103,0.614618,1,1,0.425675,0.413877,1,37
0.915702,0.584909,1,1,0.425586,0.413936,1,38
0.866858,0.731777,1,1,0.425689,0.413868,1,39
0.630022,0.531869,1,1,0.425735,0.413838,1,39
0.606355,0.443748,1,1,0.425682,0.413873,1,40
0.624483,0.426627,1,1,0.425658,0.413888,1,40
0.655871,0.505516,1,1,0.425686,0.41387,1,41
0.652682,0.578195,1,1,0.425698,0.413862,1,41
0.639254,0.598001,1,1,0.425684,0.413871,4,42
0.642611,0.54815,1,1,0.434696,0.400632,1,42
0.624315,0.565774,1,1,0.425041,0.414556,1,43
0.60367,0.482353,1,1,0.432239,0.406972,1,43
0.602663,0.413199,1,1,0.425234,0.414268,1,44
0.629855,0.435859,1,1,0.430118,0.410013,1,44
0.656207,0.530022,1,1,0.425397,0.414096,1,45
0.644289,0.593637,1,1,0.42854,0.411651,1,45
0.632876,0.584573,1,1,0.425506,0.414002,1,46
0.630694,0.69334,1,1,0.427466,0.412577,1,46
0.602663,0.517266,1,1,0.425575,0.413948,1,47
0.596284,0.457847,1,1,0.426773,0.413113,1,47
0.592927,0.385504,1,1,0.425684,0.413871,4,48
0.638079,0.459861,1,1,0.425684,0.413871,1,48
0.65285,0.548653,1,1,0.413316,0.431069,1,49
0.638918,0.599848,1,1,0.426536,0.413,1,49
0.722004,0.591455,1,1,0.433398,0.406074,1,50
0.630694,0.6168,1,1,0.425262,0.414235,1,50
0.583864,0.457008,1,1,0.421171,0.417757,1,51
0.583025,0.418067,1,1,0.425924,0.413685,1,52
0.583696,0.416053,1,1,0.428203,0.41193,1,52
