0.699512,0.616465,1,1,0.425684,0.413871,11
0.694644,0.575006,1,1,0.425684,0.413871,11
0.647646,0.529183,1,1,0.425684,0.413871,12
0.664599,0.625193,1,1,0.425684,0.413871,12
0.700351,0.622339,1,1,0.425684,0.413871,13
0.68407,0.558724,1,1,0.425684,0.413871,13
0.645129,0.538918,1,1,0.425684,0.413871,14
0.67937,0.646342,1,1,0.425684,0.413871,14
0.696491,0.583902,1,1,0.425684,0.413871,15
0.656542,0.517937,1,1,0.425684,0.413871,15
0.651339,0.596491,1,1,0.425684,0.413871,16
0.699847,0.629221,1,1,0.425684,0.413871,17
0.686084,0.557214,1,1,0.425684,0.413871,17
0.633212,0.522805,1,1,0.425684,0.413871,18
0.676852,0.645167,1,1,0.425684,0.413871,18
0.698169,0.587427,1,1,0.425684,0.413871,19
0.653689,0.508705,1,1,0.425684,0.413871,19
0.650164,0.607233,1,1,0.425684,0.413871,110
0.699512,0.626704,1,1,0.425684,0.413871,110
0.682055,0.545465,1,1,0.425684,0.413871,111
0.635729,0.536233,1,1,0.425684,0.413871,111
0.687762,0.64416,1,1,0.425684,0.413871,112
0.694812,0.567117,1,1,0.425684,0.413871,112
0.645129,0.512566,1,1,0.425684,0.413871,113
0.667117,0.635767,1,1,0.425684,0.413871,113
0.69968,0.579538,1,1,0.425684,0.413871,114
0.667956,0.526497,1,1,0.425684,0.413871,114
0.646639,0.587427,1,1,0.425684,0.413871,115
0.701022,0.628718,1,1,0.425684,0.413871,115
0.686588,0.537408,1,1,0.425684,0.413871,116
0.635729,0.521798,1,1,0.425684,0.413871,116
0.67232,0.639628,1,1,0.425684,0.413871,117
0.698505,0.578531,1,1,0.425684,0.413871,117
0.666949,0.514077,1,1,0.425684,0.413871,118
0.638582,0.544625,1,1,0.425684,0.413871,119
0.689105,0.646677,1,1,0.425684,0.413871,119
0.690112,0.551003,1,1,0.425684,0.413871,120
0.644793,0.507698,1,1,0.425684,0.413871,120
0.647982,0.609918,1,1,0.425684,0.413871,121
0.699176,0.619822,1,1,0.425684,0.413871,121
0.663928,0.507698,1,1,0.425684,0.413871,122
0.637408,0.536568,1,1,0.425684,0.413871,122
0.680377,0.643824,1,1,0.425684,0.413871,123
0.690951,0.546639,1,1,0.425684,0.413871,123
0.644457,0.503502,1,1,0.425684,0.413871,124
0.641604,0.598169,1,1,0.425684,0.413871,124
0.697498,0.619822,1,1,0.425684,0.413871,125
0.667788,0.506859,1,1,0.425684,0.413871,125
0.634051,0.532204,1,1,0.425684,0.413871,126
0.675342,0.643152,1,1,0.425684,0.413871,126
0.686419,0.532037,1,1,0.425684,0.413871,127
0.634386,0.492424,1,1,0.425684,0.413871,127
0.63724,0.598001,1,1,0.425684,0.413871,128
0.695148,0.613275,1,1,0.425684,0.413871,129
0.661074,0.500145,1,1,0.425684,0.413871,129
0.634554,0.536904,1,1,0.425684,0.413871,130
0.679706,0.639796,1,1,0.425684,0.413871,130
0.680377,0.516594,1,1,0.425684,0.413871,131
0.630694,0.496117,1,1,0.425684,0.413871,131
0.651843,0.630396,1,1,0.425684,0.413871,132
0.697498,0.592294,1,1,0.425684,0.413871,132
0.655535,0.494606,1,1,0.425684,0.413871,133
0.638918,0.571985,1,1,0.425684,0.413871,133
0.691623,0.638621,1,1,0.425684,0.413871,134
0.665774,0.498635,1,1,0.425684,0.413871,134
0.635226,0.552514,1,1,0.425684,0.413871,135
0.687762,0.652552,1,1,0.425684,0.413871,135
0.673495,0.510384,1,1,0.425684,0.413871,136
0.622805,0.492592,1,1,0.425684,0.413871,136
0.670474,0.71046,1,1,0.425684,0.413871,137
0.687427,0.525658,1,1,0.425684,0.413871,137
0.620958,0.46775,1,1,0.425684,0.413871,138
0.677691,0.618647,1,1,0.425684,0.413871,138
0.694476,0.570474,1,1,0.425684,0.413871,139
0.640093,0.478157,1,1,0.425684,0.413871,139
0.63254,0.746212,1,1,0.425684,0.413871,140
0.71294,0.634089,1,1,0.425684,0.413871,140
0.668124,0.503838,1,1,0.425684,0.413871,141
0.61223,0.48336,1,1,0.425684,0.413871,142
0.732074,0.634089,1,1,0.425684,0.413871,142
0.688434,0.565271,1,1,0.425684,0.413871,143
0.631701,0.475807,1,1,0.425684,0.413871,143
0.632036,0.584405,1,1,0.425684,0.413871,144
0.68558,0.614618,1,1,0.425684,0.413871,144
0.644289,0.481514,1,1,0.425684,0.413871,145
0.622469,0.533547,1,1,0.425684,0.413871,145
0.687762,0.633921,1,1,0.425684,0.413871,146
0.654528,0.484367,1,1,0.425684,0.413871,146
0.620455,0.52784,1,1,0.425684,0.413871,147
0.680209,0.643488,1,1,0.425684,0.413871,147
0.669635,0.494103,1,1,0.425684,0.413871,148
0.611727,0.478493,1,1,0.425684,0.413871,148
0.660067,0.636607,1,1,0.425684,0.413871,149
0.673495,0.509712,1,1,0.425684,0.413871,149
0.619112,0.465233,1,1,0.425684,0.413871,150
0.648318,0.630732,1,1,0.425684,0.413871,150
0.683902,0.556542,1,1,0.425684,0.413871,151
0.623812,0.468925,1,1,0.425684,0.413871,151
0.635897,0.602365,1,1,0.425684,0.413871,152
0.690448,0.611429,1,1,0.425684,0.413871,152
